华影视轮播,#genre#
内蒙古卫视,http://111.225.92.130:8800/hls/54/index.m3u8
青海卫视,http://111.225.92.130:8800/hls/55/index.m3u8
宁夏卫视,http://111.225.92.130:8800/hls/57/index.m3u8
西藏卫视,http://111.225.92.130:8800/hls/58/index.m3u8
新疆卫视,http://111.225.92.130:8800/hls/59/index.m3u8
北京卡酷,http://111.225.92.130:8800/hls/61/index.m3u8
金鹰卡通,http://111.225.92.130:8800/hls/62/index.m3u8
电视指南,http://111.225.92.130:8800/hls/63/index.m3u8
CCTV第一剧场,http://111.225.92.130:8800/hls/64/index.m3u8
风云剧场,http://111.225.92.130:8800/hls/65/index.m3u8
怀旧剧场,http://111.225.92.130:8800/hls/66/index.m3u8
风云音乐,http://111.225.92.130:8800/hls/67/index.m3u8
风云足球,http://111.225.92.130:8800/hls/68/index.m3u8
高尔夫.网球,http://111.225.92.130:8800/hls/69/index.m3u8
BTV+纪实,http://111.225.92.130:8800/hls/70/index.m3u8
武术世界,http://111.225.92.130:8800/hls/71/index.m3u8
国防军事,http://111.225.92.130:8800/hls/72/index.m3u8
世界地理,http://111.225.92.130:8800/hls/73/index.m3u8
老故事,http://111.225.92.130:8800/hls/74/index.m3u8
环球奇观,http://111.225.92.130:8800/hls/75/index.m3u8
文物宝库,http://111.225.92.130:8800/hls/76/index.m3u8
国学频道,http://111.225.92.130:8800/hls/77/index.m3u8
茶频道,http://111.225.92.130:8800/hls/78/index.m3u8
女性时尚,http://111.225.92.130:8800/hls/80/index.m3u8
文化精品,http://111.225.92.130:8800/hls/81/index.m3u8
早期教育,http://111.225.92.130:8800/hls/84/index.m3u8
快乐垂钓,http://111.225.92.130:8800/hls/85/index.m3u8
摄影频道,http://111.225.92.130:8800/hls/88/index.m3u8
梨园频道,http://111.225.92.130:8800/hls/89/index.m3u8
靓装频道,http://111.225.92.130:8800/hls/91/index.m3u8
CCEV-中学生,http://111.225.92.130:8800/hls/94/index.m3u8
CETV2,http://111.225.92.130:8800/hls/95/index.m3u8
CETV4,http://111.225.92.130:8800/hls/96/index.m3u8
金鹰纪实,http://111.225.92.130:8800/hls/100/index.m3u8
CCTV5P,http://111.225.92.130:8800/hls/101/index.m3u8
沧州-1,http://111.225.92.130:8800/hls/102/index.m3u8
沧州-2,http://111.225.92.130:8800/hls/103/index.m3u8
沧州-3,http://111.225.92.130:8800/hls/104/index.m3u8

广西贵港央,#genre#
//2023.12.29
IPTV5+体育,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1031
CCTV1-综合,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0001
CCTV2-财经,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0002
CCTV3-综艺,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0003
CCTV4-国际,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0004
CCTV5-体育,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0005
CCTV6-电影,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0006
CCTV7-军农,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0007
CCTV8-电视剧,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0008
CCTV9-纪录,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0009
CCTV10-科教,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0010
CCTV11-戏曲,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0011
CCTV12-社会与法,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0012
CCTV13-新闻,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0013
CCTV14-少儿,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0014
CCTV15-音乐,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0015
CCTV17,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0019
CCTV5+体育赛事,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0016
广西贵港卫,#genre#
广西卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0113
广西综艺,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1005
三沙卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1020
广西都市,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1006
广西新闻,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1007
足球,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1008
广西影视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1032
广西国际,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1018
广西移动,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1019
中国气象,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1027
中国教育,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1000
珠江台(1),http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1010
广东卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1036
深圳卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0126
南方卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1028
湖南卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1035
湖北卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1034
江苏卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1037
北京卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0122
天津卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0135
重庆卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0142
浙江卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0124
安徽卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0130
江西卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0138
贵州卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0120
四川卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0123
河北卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1033
上海卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0107
黑龙江卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0143
东南卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0137
辽宁卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0121
金鹰纪实,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1021
山东卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0131
家庭影院,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1002
动作电影,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1003
高清电影,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1004
甘肃卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0141
河南卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0139
山西卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0118
陕西卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0136
西藏卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0111
青海卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0140
吉林卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0116
金鹰卡通,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1024
佳嘉卡通,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1025
哈哈炫动,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1009
动漫秀场,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1026
卡酷动漫,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1023
优漫 卡通,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1039
少儿动画,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1030
全纪实,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1022
云南卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0119
内蒙古卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0109
宁夏卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0112
新疆卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0110
海南卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?0114
贵港新闻,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1013
平南综合,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1014
编码6,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1015
TV星河(2）,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1011
中国新闻,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1017
中国纪实,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1038
TV星河,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1012
安多卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1029
农林卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1040
四川康巴卫视,http://www.biaozhun114.com/dl/dl666/jdgxgg.php?1041

广东揭阳央,#genre#

CCTV-1综合,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?18
CCTV-2财经,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?19
CCTV-3综艺,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?20
CCTV-4国际,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?21
CCTV-5体育,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?22
CCTV-6电影,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?23
CCTV-7国防军事,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?24
CCTV-8电视剧,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?25
CCTV-9纪录,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?26
CCTV-10科教,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?28
CCTV-11戏曲,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?29
CCTV-12社会与法,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?30
CCTV-13新闻,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?31
CCTV-14少儿,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?32
CCTV-15音乐,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?33
CCTV-17农业,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?34
广东揭阳卫,#genre#
广东珠江,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?36
广东新闻,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?37
广东公共,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?38
广东体育,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?39
热播剧场,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?40
广东经济科教,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?41
广东影视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?42
广东少儿,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?43
广东移动,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?45
南方购物,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?46
岭南戏曲,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?47
现代教育,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?49
嘉佳卡通,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?50
卡酷动画,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?51
金鹰卡通,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?52
炫动卡通,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?53
优漫卡通,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?54
中国教育,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?55
山东教育电视台,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?56
财富天下,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?57
广东卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?58
大湾区卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?59
湖南卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?60
浙江卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?61
陕西卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?62
山西卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?63
内蒙古卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?64
青海卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?65
海南卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?66
江苏卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?67
东方卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?68
安徽卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?69
北京卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?70
天津卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?71
山东卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?72
江西卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?73
深圳卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?74
湖北卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?75
辽宁卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?76
黑龙江卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?77
贵州卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?78
四川卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?79
河南卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?80
云南卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?81
重庆卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?82
河北卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?83
东南卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?84
广西卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?85
吉林卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?86
宁夏卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?87
西藏卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?88
新疆卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?89
甘肃卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?90
兵团卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?91
三沙卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?92
延边卫视[,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?93
厦门卫视,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?94
CCTV-16奥林匹克,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?100
风云剧场,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?104
第一剧场,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?105
相声小品,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?106
法治,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?107
揭阳生活频道,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?1
揭阳综合频道,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?2
惠来综合频道,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?3
汕头综合频道,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?4
汕头经济生活,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?5
汕头文旅体育,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?8
汕尾新闻综合,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?7
CHC高清电影,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?9
鳯凰卫视资讯,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?10
鳯凰卫视中文,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?11
TVB星河频道,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?12
惠来公共频道,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?13
龍翔時代,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?14
CCM电影,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?15
风云足球,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?16
CHC动作电影,http://www.biaozhun114.com/dl/dl666/jdgdjy.php?17

海南海口央,#genre#
CCTV1-综合,http://59.50.99.10:9901/tsfile/live/0001_1.m3u8
CCTV2-财经,http://59.50.99.10:9901/tsfile/live/0002_1.m3u8
CCTV3-综艺,http://59.50.99.10:9901/tsfile/live/0003_1.m3u8
CCTV4-国际,http://59.50.99.10:9901/tsfile/live/0004_1.m3u8
CCTV5-体育,http://59.50.99.10:9901/tsfile/live/0005_1.m3u8
CCTV6-电影,http://59.50.99.10:9901/tsfile/live/0006_1.m3u8
CCTV7-军农,http://59.50.99.10:9901/tsfile/live/0007_1.m3u8
CCTV8,http://59.50.99.10:9901/tsfile/live/0008_1.m3u8
CCTV9-纪录,http://59.50.99.10:9901/tsfile/live/0009_1.m3u8
CCTV10-科教,http://59.50.99.10:9901/tsfile/live/0010_1.m3u8
CCTV11-戏曲,http://59.50.99.10:9901/tsfile/live/0011_1.m3u8
CCTV12-社会与法,http://59.50.99.10:9901/tsfile/live/0012_1.m3u8
CCTV13-新闻,http://59.50.99.10:9901/tsfile/live/0013_1.m3u8
CCTV14-少儿,http://59.50.99.10:9901/tsfile/live/0014_1.m3u8
CCTV15-音乐,http://59.50.99.10:9901/tsfile/live/0015_1.m3u8
海南海口卫,#genre#
北京卫视,http://59.50.99.10:9901/tsfile/live/0122_1.m3u8
上海卫视,http://59.50.99.10:9901/tsfile/live/0107_1.m3u8
浙江卫视,http://59.50.99.10:9901/tsfile/live/0124_1.m3u8
安徽卫视,http://59.50.99.10:9901/tsfile/live/0130_1.m3u8
江苏卫视,http://59.50.99.10:9901/tsfile/live/0127_1.m3u8
山东卫视,http://59.50.99.10:9901/tsfile/live/0131_1.m3u8
山西卫视,http://59.50.99.10:9901/tsfile/live/0118_1.m3u8
湖南卫视,http://59.50.99.10:9901/tsfile/live/0128_1.m3u8
湖北卫视,http://59.50.99.10:9901/tsfile/live/0132_1.m3u8
江西卫视,http://59.50.99.10:9901/tsfile/live/0138_1.m3u8
重庆卫视,http://59.50.99.10:9901/tsfile/live/0142_1.m3u8
四川卫视,http://59.50.99.10:9901/tsfile/live/0123_1.m3u8
陕西卫视,http://59.50.99.10:9901/tsfile/live/0136_1.m3u8
河南卫视,http://59.50.99.10:9901/tsfile/live/0139_1.m3u8
海南卫视,http://59.50.99.10:9901/tsfile/live/0114_1.m3u8
海南新闻,http://59.50.99.10:9901/tsfile/live/1005_1.m3u8
海南公共,http://59.50.99.10:9901/tsfile/live/1004_1.m3u8
天津卫视,http://59.50.99.10:9901/tsfile/live/0135_1.m3u8
辽宁卫视,http://59.50.99.10:9901/tsfile/live/0121_1.m3u8
东南卫视,http://59.50.99.10:9901/tsfile/live/0137_1.m3u8
广东卫视,http://59.50.99.10:9901/tsfile/live/0125_1.m3u8
广西卫视,http://59.50.99.10:9901/tsfile/live/0113_1.m3u8
黑龙江卫视,http://59.50.99.10:9901/tsfile/live/0143_1.m3u8
哈哈旋动,http://59.50.99.10:9901/tsfile/live/1000_1.m3u8
贵州卫视,http://59.50.99.10:9901/tsfile/live/0120_1.m3u8
宁夏卫视,http://59.50.99.10:9901/tsfile/live/0112_1.m3u8
甘肃卫视,http://59.50.99.10:9901/tsfile/live/0141_1.m3u8
吉林卫视,http://59.50.99.10:9901/tsfile/live/1001_1.m3u8
西藏卫视,http://59.50.99.10:9901/tsfile/live/1002_1.m3u8
内蒙古卫视,http://59.50.99.10:9901/tsfile/live/1003_1.m3u8
新疆卫视,http://59.50.99.10:9901/tsfile/live/1006_1.m3u8
云南卫视,http://59.50.99.10:9901/tsfile/live/1007_1.m3u8
金鹰卡通,http://59.50.99.10:9901/tsfile/live/1008_1.m3u8

广西贺州央,#genre#
CCTV1,http://220.173.254.227:6666/rtp/239.81.0.102:4056
CCTV1,http://220.173.254.227:6666/rtp/239.81.0.13:4056
CCTV2,http://220.173.254.227:6666/rtp/239.81.0.115:4056
CCTV2,http://220.173.254.227:6666/rtp/239.81.0.14:4056
CCTV3,http://220.173.254.227:6666/rtp/239.81.0.231:4056
CCTV4,http://220.173.254.227:6666/rtp/239.81.0.96:4056
CCTV4,http://220.173.254.227:6666/rtp/239.81.0.16:4056
CCTV5,http://220.173.254.227:6666/rtp/239.81.0.232:4056
CCTV5+,http://220.173.254.227:6666/rtp/239.81.0.101:4056
CCTV6,http://220.173.254.227:6666/rtp/239.81.0.233:4056
CCTV7,http://220.173.254.227:6666/rtp/239.81.0.116:4056
CCTV7,http://220.173.254.227:6666/rtp/239.81.0.19:4056
CCTV8,http://220.173.254.227:6666/rtp/239.81.0.234:4056
CCTV9,http://220.173.254.227:6666/rtp/239.81.0.117:4056
CCTV9,http://220.173.254.227:6666/rtp/239.81.0.21:4056
CCTV10,http://220.173.254.227:6666/rtp/239.81.0.118:4056
CCTV10,http://220.173.254.227:6666/rtp/239.81.0.22:4056
CCTV11,http://220.173.254.227:6666/rtp/239.81.0.229:4056
CCTV11,http://220.173.254.227:6666/rtp/239.81.0.23:4056
CCTV12,http://220.173.254.227:6666/rtp/239.81.0.119:4056
CCTV12,http://220.173.254.227:6666/rtp/239.81.0.24:4056
CCTV13,http://220.173.254.227:6666/rtp/239.81.0.26:4056
CCTV13,http://220.173.254.227:6666/rtp/239.81.0.206:4056
CCTV14,http://220.173.254.227:6666/rtp/239.81.0.120:4056
CCTV14,http://220.173.254.227:6666/rtp/239.81.0.25:4056
CCTV15,http://220.173.254.227:6666/rtp/239.81.0.230:4056
CCTV15,http://220.173.254.227:6666/rtp/239.81.0.27:4056
CCTV17,http://220.173.254.227:6666/rtp/239.81.0.228:4056
CCTV17,http://220.173.254.227:6666/rtp/239.81.0.227:4056
CGTN,http://220.173.254.227:6666/rtp/239.81.0.28:4056
CCTV中学生,http://220.173.254.227:6666/rtp/239.81.0.87:4056
CETV1,http://220.173.254.227:6666/rtp/239.81.0.92:4056
CETV1,http://220.173.254.227:6666/rtp/239.81.0.52:4056
CETV2,http://220.173.254.227:6666/rtp/239.81.0.245:4056
CETV4,http://220.173.254.227:6666/rtp/239.81.0.246:4056
广西贺州卫,#genre#
广西卫视,http://220.173.254.227:6666/rtp/239.81.0.107:4056
广西综艺,http://220.173.254.227:6666/rtp/239.81.0.214:4056
广西影视,http://220.173.254.227:6666/rtp/239.81.0.250:4056
广西新闻,http://220.173.254.227:6666/rtp/239.81.0.248:4056
广西公共,http://220.173.254.227:6666/rtp/239.81.0.249:4056
广西都市,http://220.173.254.227:6666/rtp/239.81.0.247:4056
广西卫视,http://220.173.254.227:6666/rtp/239.81.0.2:4056
广西综艺,http://220.173.254.227:6666/rtp/239.81.0.3:4056
广西都市,http://220.173.254.227:6666/rtp/239.81.0.4:4056
广西新闻,http://220.173.254.227:6666/rtp/239.81.0.5:4056
广西公共,http://220.173.254.227:6666/rtp/239.81.0.6:4056
广西影视,http://220.173.254.227:6666/rtp/239.81.0.7:4056
广西国际,http://220.173.254.227:6666/rtp/239.81.0.8:4056
广西乐思购,http://220.173.254.227:6666/rtp/239.81.0.9:4056
广西移动电视,http://220.173.254.227:6666/rtp/239.81.0.10:4056
广西科教,http://220.173.254.227:6666/rtp/239.81.0.11:4056
南宁影视,http://220.173.254.227:6666/rtp/239.81.0.128:4056
南宁新闻,http://220.173.254.227:6666/rtp/239.81.0.241:4056
南宁新闻,http://220.173.254.227:6666/rtp/239.81.0.126:4056
南宁公共,http://220.173.254.227:6666/rtp/239.81.0.129:4056
南宁都市,http://220.173.254.227:6666/rtp/239.81.0.127:4056
柳州新闻,http://220.173.254.227:6666/rtp/239.81.0.134:4056
北海新闻,http://220.173.254.227:6666/rtp/239.81.0.136:4056
玉林新闻,http://220.173.254.227:6666/rtp/239.81.0.138:4056
贺州新闻,http://220.173.254.227:6666/rtp/239.81.0.137:4056
桂林新闻,http://220.173.254.227:6666/rtp/239.81.0.135:4056
爱上4K,http://220.173.254.227:6666/rtp/239.81.0.123:4056
经典电影,http://220.173.254.227:6666/rtp/239.81.0.84:4056
热播剧场,http://220.173.254.227:6666/rtp/239.81.0.85:4056
都市剧场,http://220.173.254.227:6666/rtp/239.81.0.81:4056
生活时尚,http://220.173.254.227:6666/rtp/239.81.0.75:4056
魅力时尚,http://220.173.254.227:6666/rtp/239.81.0.83:4056
七彩戏剧,http://220.173.254.227:6666/rtp/239.81.0.70:4056
法*治天地,http://220.173.254.227:6666/rtp/239.81.0.79:4056
